Row352|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/71d39bbb-48a6-4563-9766-e6ad7fe7e6f0.jpg?width=500&amp;sharp=1|fumi|https://guide.michelin.com//de/de/rheinland-pfalz/deidesheim/restaurant/fumi|Deidesheim|Japanisch|49.4096461|8.1917917
Row353|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/67d46008-1a06-4fee-a74b-6e219c8d683f.jpg?width=500&amp;sharp=1|Palastbar-Restaurant|https://guide.michelin.com//de/de/hessen/frankfurt-am-main/restaurant/palastbar-restaurant|Frankfurt am Main|International, International|50.1154399|8.6916505
Row354|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1bfa3046-9341-47b1-a730-552acc97a621.PNG?width=500&amp;sharp=1|Husar|https://guide.michelin.com//de/de/bayern/garmisch-partenkirchen/restaurant/husar|Garmisch-Partenkirchen|Klassische Küche|47.497032|11.087141
Row355|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/791837ec-e4e0-41fd-bc7a-97e3a8de076c.jpg?width=500&amp;sharp=1|Auers Schlosswirtschaft|https://guide.michelin.com//de/de/bayern/neubeuern/restaurant/auers-schlosswirtschaft|Neubeuern|Regional|47.7798647|12.1349498
Row356|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5ee31e23-c73c-437f-a055-858ac2d14c2c.jpg?width=500&amp;sharp=1|Landgasthof Meier|https://guide.michelin.com//de/de/bayern/pilsach/restaurant/landgasthof-meier|Pilsach|Regional|49.3014799|11.5956557
Row357|0|https://static.pxlecdn.com/photos/345162964/original/9ed341cfba533d5ca49a.jpg|Landhaus Hohenlohe|https://guide.michelin.com//de/de/baden-wurttemberg/rot-am-see/restaurant/landhaus-hohenlohe|Rot am See|Mediterran, Mediterran|49.2543091|10.0192513
Row358|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/95dd9928-c7c1-47b7-82c4-34befb8b8f3a.jpg?width=500&amp;sharp=1|Stumpenhof|https://guide.michelin.com//de/de/baden-wurttemberg/plochingen/restaurant/stumpenhof|Plochingen|Regional|48.7165279|9.4297146
Row359|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a86deabf-f072-483e-b8ef-e1f37e8e8fc0.jpeg?width=500&amp;sharp=1|norditeran|https://guide.michelin.com//de/de/schleswig-holstein/bordelum/restaurant/norditeran|Bordelum|Mediterran, Mediterran|54.631725|8.938346
Row360|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/75c06b46-a8f6-4e63-8204-9feb4059e946.jpg?width=500&amp;sharp=1|Meisenheimer Hof|https://guide.michelin.com//de/de/rheinland-pfalz/meisenheim/restaurant/meisenheimer-hof|Meisenheim|Marktküche|49.7073941|7.6704922
Row361|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/222e7a29-be01-4796-984d-4e7aa4cf95b0.JPG?width=500&amp;sharp=1|Schachener Hof|https://guide.michelin.com//de/de/bayern/lindau/restaurant/schachener-hof|Lindau|Klassische Küche, Klassische Küche|47.5602079|9.6693209
Row362|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/df2d3f00-f0d7-4798-9224-af38d53b628c.jpg?width=500&amp;sharp=1|Grüner Baum|https://guide.michelin.com//de/de/baden-wurttemberg/donaueschingen/restaurant/gruner-baum|Donaueschingen|Marktküche, Marktküche|47.9404005|8.5006028
Row363|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f3f44020-4fee-4dda-b0a8-c4de3dc5d834.jpg?width=500&amp;sharp=1|Panorama|https://guide.michelin.com//de/de/schleswig-holstein/timmendorfer-strand/restaurant/panorama84578|Timmendorfer Strand|Französisch-klassisch|53.994282|10.7913121
Row364|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/48a13a93-fab5-40e9-accb-7443fd2b0a30.jpg?width=500&amp;sharp=1|Villa Patrizia|https://guide.michelin.com//de/de/nordrhein-westfalen/duisburg/restaurant/villa-patrizia|Duisburg|Italienisch, Italienisch|51.433391|6.8009017
Row365|1|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ede48f73-caa3-4d2a-95f1-120c2cb10f24.jpg?width=500&amp;sharp=1|s'Äpfle|https://guide.michelin.com//de/de/baden-wurttemberg/bodman-ludwigshafen/restaurant/s-apfle|Bodman-Ludwigshafen|Moderne Küche, Moderne Küche|47.8005011|9.0369238
Row366|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/993adefe-8f5e-4076-b5d7-769a2a71ebf1.JPG?width=500&amp;sharp=1|Eiflers Zeiten|https://guide.michelin.com//de/de/nordrhein-westfalen/euskirchen/restaurant/eiflers-zeiten|Euskirchen|Regional, Regional|50.6224572|6.850706
Row367|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4fc4a38b-6635-4c3a-819d-46582ad858dd.jpg?width=500&amp;sharp=1|STRAUCHS FALCO|https://guide.michelin.com//de/de/hamburg-region/hamburg/restaurant/strauchs-falco|Hamburg|International|53.543109|10.0003046
Row368|1|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/66cc640d-4685-4b65-a05a-6f3685a534e0.jpg?width=500&amp;sharp=1|Falconera|https://guide.michelin.com//de/de/baden-wurttemberg/hningen-schienen/restaurant/falconera|Öhningen-Schienen|Französisch-klassisch, Französisch-klassisch|47.685155|8.8982028
Row369|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c1b8e6c1-5253-4cd3-b766-deb0efe21f63.jpg?width=500&amp;sharp=1|Dorf-Chronik|https://guide.michelin.com//de/de/rheinland-pfalz/maikammer/restaurant/dorf-chronik|Maikammer|Marktküche, Marktküche|49.3047569|8.1317987
Row370|0|https://d3h1lg3ksw6i6b.cloudfront.net/guide/placeholder/pic_poilist_default_5.jpg|Glöggler|https://guide.michelin.com//de/de/baden-wurttemberg/schopfheim/restaurant/gloggler|Schopfheim|Traditionelle Küche|47.6515797|7.8229842
Row371|0|https://d3h1lg3ksw6i6b.cloudfront.net/guide/placeholder/pic_poilist_default_2.jpg|Lockstein 1|https://guide.michelin.com//de/de/bayern/berchtesgaden/restaurant/lockstein-1|Berchtesgaden|Vegetarisch, Vegetarisch|47.6370931|13.0061278
Row372|1|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7d620f86-01a2-4692-a7d7-e811f69b3e71.jpg?width=500&amp;sharp=1|Palmgarden|https://guide.michelin.com//de/de/nordrhein-westfalen/dortmund/restaurant/palmgarden|Dortmund|Kreativ|51.4206973|7.4888811
Row373|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2bd0efd1-eec9-42a9-98c1-4315fe450089.jpg?width=500&amp;sharp=1|Zum Schmuck-Kastl|https://guide.michelin.com//de/de/nordrhein-westfalen/burscheid/restaurant/zum-schmuck-kastl|Burscheid|Österreichisch|51.0724797|7.1269521
Row374|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f3dcd5a8-2e25-4607-b08f-f388d18925f7.JPG?width=500&amp;sharp=1|Gasthaus Assenmacher|https://guide.michelin.com//de/de/rheinland-pfalz/altenahr/restaurant/gasthaus-assenmacher|Altenahr|International|50.5168466|6.991215
Row375|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ef3f978b-3011-41a3-9ca5-450fc0d4239b.jpg?width=500&amp;sharp=1|Landhaus Tanner|https://guide.michelin.com//de/de/bayern/waging-am-see/restaurant/landhaus-tanner|Waging am See|Regional|47.9319116|12.7426818
Row376|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f59a530f-bacb-4db2-92c7-182085e576fc.jpg?width=500&amp;sharp=1|Das Alpenglühn Restaurant|https://guide.michelin.com//de/de/bayern/krn/restaurant/das-alpengluhn-restaurant|Krün|Moderne Küche, Moderne Küche|47.5064636|11.279271
Row377|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/068d9564-fcf8-407d-a6a4-83d21eeefbe9.jpg?width=500&amp;sharp=1|Zur Glocke|https://guide.michelin.com//de/de/bayern/hchstdt-an-der-donau/restaurant/zur-glocke|Höchstädt an der Donau|Marktküche, Marktküche|48.6122434|10.567242
Row378|1|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/bad23caa-e585-45f0-9ce2-d2b4fe63e5ab.jpg?width=500&amp;sharp=1|Berens am Kai|https://guide.michelin.com//de/de/nordrhein-westfalen/dusseldorf/restaurant/berens-am-kai|Düsseldorf|Moderne Küche|51.2152409|6.7546397
Row379|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1fba635f-4b27-4b47-b9b8-4a8a0fdec367.jpg?width=500&amp;sharp=1|Goldener Adler|https://guide.michelin.com//de/de/baden-wurttemberg/stuttgart/restaurant/goldener-adler|Stuttgart|Regional, Regional|48.7623297|9.1643173
Row380|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/8c3358f2-2cbe-42c8-be15-eec4f27db85c.jpg?width=500&amp;sharp=1|GenussArt|https://guide.michelin.com//de/de/bayern/bayerisch-gmain/restaurant/klosterhofstuben|Bayerisch Gmain|Marktküche, Marktküche|47.7300532|12.8931778
Row381|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9a986170-4ca1-484f-b7d3-6de542dc37a1.JPG?width=500&amp;sharp=1|Mühle zu Gersbach|https://guide.michelin.com//de/de/baden-wurttemberg/schopfheim/restaurant/muhle-zu-gersbach|Schopfheim|Marktküche, Marktküche|47.6957925|7.9301792
Row382|0|https://d3h1lg3ksw6i6b.cloudfront.net/guide/placeholder/pic_poilist_default_10.jpg|Im Gütchen|https://guide.michelin.com//de/de/rheinland-pfalz/bad-kreuznach/restaurant/im-gutchen|Bad Kreuznach|Mediterran, Mediterran|49.8469435|7.8482996
Row383|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9e1c08ca-0c1f-4aa7-9a6d-2057f88d13a7.jpg?width=500&amp;sharp=1|Phaedra|https://guide.michelin.com//de/de/nordrhein-westfalen/koln/restaurant/phaedra|Köln|Mediterran|50.920468|6.9579396
Row384|0|https://d3h1lg3ksw6i6b.cloudfront.net/guide/placeholder/pic_poilist_default_5.jpg|Weinhaus Zum Ritter|https://guide.michelin.com//de/de/bayern/triefenstein/restaurant/weinhaus-zum-ritter|Triefenstein|Regional|49.7935249|9.6199383
Row385|0|https://static.pxlecdn.com/photos/345153463/original/843d11bc7e7913a553a9.jpg|Walter's Pharmacy|https://guide.michelin.com//de/de/nordrhein-westfalen/bad-salzuflen/restaurant/walter-s-pharmacy|Bad Salzuflen|International, International|52.0836313|8.7443947
Row386|1|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ece9e472-f5c4-4591-8cbd-dbe975113f2c.jpg?width=500&amp;sharp=1|Agata's|https://guide.michelin.com//de/de/nordrhein-westfalen/dusseldorf/restaurant/agata-s|Düsseldorf|Moderne Küche, Moderne Küche|51.2123205|6.7759356
Row387|0|https://static.pxlecdn.com/photos/344728873/original/6bf921edfb32cab805ef.jpg|Wohlfahrtsmühle|https://guide.michelin.com//de/de/baden-wurttemberg/hardheim/restaurant/wohlfahrtsmuhle|Hardheim|Regional, Regional|49.61642|9.449221
Row388|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7cb6796f-f3cd-4f95-ab02-edd415a2ab02.jpeg?width=500&amp;sharp=1|Atelier Gourmet|https://guide.michelin.com//de/de/bayern/mnchen/restaurant/atelier-gourmet|München|Französisch-klassisch|48.1272571|11.5926659
Row389|0|https://d3h1lg3ksw6i6b.cloudfront.net/guide/placeholder/iStock-157185809.jpg|Freinsheimer Hof|https://guide.michelin.com//de/de/rheinland-pfalz/freinsheim/restaurant/freinsheimer-hof|Freinsheim|International|49.5062362|8.2124976
Row390|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f0ed0ad9-f69b-4e34-8ba0-0283c380948e.jpeg?width=500&amp;sharp=1|MANUELIS|https://guide.michelin.com//de/de/bayern/miesbach/restaurant/manuelis|Miesbach|Marktküche, Marktküche|47.7904388|11.8338934
Row391|1|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d9aedd2d-1c0c-4691-aad7-40bf62338fdb.jpg?width=500&amp;sharp=1|Landgasthaus zur Linde|https://guide.michelin.com//de/de/baden-wurttemberg/pliezhausen/restaurant/landgasthaus-zur-linde|Pliezhausen|Französisch-klassisch, Französisch-klassisch|48.57783|9.1952969
Row392|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4a2d8be5-f1f0-4b4d-9388-39e16a84dfbf.jpg?width=500&amp;sharp=1|Redüttchen|https://guide.michelin.com//de/de/nordrhein-westfalen/bonn/restaurant/reduttchen|Bonn|Moderne Küche, Moderne Küche|50.6818185|7.1526005
Row393|1|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/6f594bcc-23b6-4113-b7e3-6dbbf7a1b12f.jpg?width=500&amp;sharp=1|Keidenzeller Hof|https://guide.michelin.com//de/de/bayern/langenzenn/restaurant/keidenzeller-hof|Langenzenn|Moderne Küche, Moderne Küche|49.4672666|10.7768228
Row394|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/737a578c-f1be-4b17-addc-b8e2b17b23cb.jpg?width=500&amp;sharp=1|Margaretenhof|https://guide.michelin.com//de/de/schleswig-holstein/neujellingsdorf-auf-fehmarn/restaurant/margaretenhof|Neujellingsdorf auf Fehmarn|Regional, Regional|54.4491949|11.1113155
Row395|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/272cad2d-fe31-4f25-a91d-973c2b5346b2.jpeg?width=500&amp;sharp=1|Landgasthof Rebstock|https://guide.michelin.com//de/de/baden-wurttemberg/sulzburg/restaurant/landgasthof-rebstock|Sulzburg|Regional|47.8401758|7.7097437
Row396|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/6be4d94e-ef79-46d0-96ac-f5b92ef0691a.JPG?width=500&amp;sharp=1|Strandhütte Axels Restaurant|https://guide.michelin.com//de/de/schleswig-holstein/sankt-peter-ording/restaurant/strandhutte-axels-restaurant|Sankt Peter-Ording|International|54.2970407|8.6194049
Row397|0|https://static.pxlecdn.com/photos/344420459/original/c103b37229c4e3b4b904.jpg|Albrechts Casino am Staden|https://guide.michelin.com//de/de/saarland/saarbrucken/restaurant/albrechts-casino-am-staden|Saarbrücken|Französisch, Französisch|49.2292861|7.0047757
Row398|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e92e518a-a1a5-40b4-b997-1fc3679e27a8.jpg?width=500&amp;sharp=1|Heim's Restaurant|https://guide.michelin.com//de/de/rheinland-pfalz/reil/restaurant/heim-s-restaurant|Reil|Traditionelle Küche, Traditionelle Küche|50.0209389|7.1181193
Row399|1|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7357725c-e0d1-4fd3-8091-44b4c4f4f80c.jpg?width=500&amp;sharp=1|Anima|https://guide.michelin.com//de/de/baden-wurttemberg/tuttlingen/restaurant/anima|Tuttlingen|Kreativ, Kreativ|47.9863428|8.82098
Row400|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/02982934-2933-4307-a15e-3090c4911259.jpg?width=500&amp;sharp=1|Tatort Essen|https://guide.michelin.com//de/de/nordrhein-westfalen/essen/restaurant/tatort-essen|Essen|Moderne Küche, Moderne Küche|51.4280929|7.0027351
Row401|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/80f2c4de-f237-41db-afd8-a75c2dbc27ee.jpg?width=500&amp;sharp=1|Zirbelstube|https://guide.michelin.com//de/de/bayern/nurnberg/restaurant/zirbelstube|Nürnberg|Regional|49.3730097|11.0989573
Row402|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b3c420db-009a-47e9-9d31-b5ea4bbff8c6.jpg?width=500&amp;sharp=1|Kalikutt|https://guide.michelin.com//de/de/baden-wurttemberg/oppenau-kalikutt/restaurant/kalikutt|Oppenau-Kalikutt|Regional, Regional|48.46972|8.119542
Row403|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4f11881e-358b-49e9-9a57-2075305e5d14.jpg?width=500&amp;sharp=1|Schwarzer Hahn|https://guide.michelin.com//de/de/rheinland-pfalz/deidesheim/restaurant/schwarzer-hahn|Deidesheim|Französisch-modern, Französisch-modern|49.408019|8.187431
Row404|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7521b6ca-7cb2-4e1d-b825-5c5ca1fadf95.jpeg?width=500&amp;sharp=1|Ménage Bar|https://guide.michelin.com//de/de/bayern/mnchen/restaurant/menage-bar|München|Kreativ, Kreativ|48.1326209|11.5780118
Row405|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1a91e59f-ce27-4d6e-8fa7-576ddd22d0ee.jpg?width=500&amp;sharp=1|Puricelli|https://guide.michelin.com//de/de/rheinland-pfalz/trechtingshausen/restaurant/puricelli|Trechtingshausen|Saisonal|50.0058373|7.8535208
Row406|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5619f8fb-7961-42a0-a178-82e8b44fca68.jpg?width=500&amp;sharp=1|Von-Busch-Hof|https://guide.michelin.com//de/de/rheinland-pfalz/freinsheim/restaurant/von-busch-hof|Freinsheim|International|49.5066847|8.2114589
Row407|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b57a3091-78c6-49b2-a45e-0176d50dfee4.jpg?width=500&amp;sharp=1|Adler Wirtschaft|https://guide.michelin.com//de/de/hessen/hattenheim-im-rheingau/restaurant/adler-wirtschaft|Hattenheim im Rheingau|Regional|50.0133045|8.0598404
Row408|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/820c56d7-a8b8-4884-aaee-2e16ca507582.JPG?width=500&amp;sharp=1|Küche 13|https://guide.michelin.com//de/de/bremen-region/bremen/restaurant/kuche-13|Bremen|Moderne Küche|53.074013|8.820578
Row409|1|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/95464e62-59f8-4455-86af-68f3f73162f2.jpg?width=500&amp;sharp=1|Kunz|https://guide.michelin.com//de/de/saarland/st-wendel/restaurant/kunz|St. Wendel|Französisch-klassisch|49.49596|7.1122542
Row410|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ba4ac711-30d6-43b5-9e28-4d237a3a5d7a.jpg?width=500&amp;sharp=1|Pfaffenkeller|https://guide.michelin.com//de/de/baden-wurttemberg/kandern/restaurant/pfaffenkeller|Kandern|Marktküche, Marktküche|47.6702062|7.6529021
Row411|0|https://static.pxlecdn.com/photos/341960029/original/a64520cf2a104aaf7cbb.jpg|San Martino - Bistro|https://guide.michelin.com//de/de/baden-wurttemberg/konstanz/restaurant/san-martino-bistro|Konstanz|International|47.6586286|9.172816
Row412|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4be78a4c-239c-4099-8a8a-3c0584d91668.jpg?width=500&amp;sharp=1|Rebstock|https://guide.michelin.com//de/de/baden-wurttemberg/weil-am-rhein/restaurant/rebstock84972|Weil am Rhein|Regional|47.6145904|7.6194585
Row413|2|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3af3cd0b-bd31-4b6f-ba8e-9599d60aec41.jpg?width=500&amp;sharp=1|Luce d'Oro|https://guide.michelin.com//de/de/bayern/krn/restaurant/luce-d-oro|Krün|Moderne Küche, Moderne Küche|47.4620032|11.1869112
Row414|1|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f009fadc-80c7-4fd6-bc13-0d36a9bf6f46.jpg?width=500&amp;sharp=1|SEO Küchenhandwerk|https://guide.michelin.com//de/de/baden-wurttemberg/langenargen/restaurant/seo-kuchenhandwerk|Langenargen|Moderne Küche, Moderne Küche|47.5970584|9.5393481
Row415|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/140ac4bc-c325-41b7-8de0-b0a9843173bb.jpg?width=500&amp;sharp=1|SCALA - Das Turm Restaurant|https://guide.michelin.com//de/de/thuringen/jena/restaurant/scala-das-turm-restaurant|Jena|International, International|50.9285717|11.5838915
Row416|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/dbee965a-3e60-412c-b08f-112062972006.jpg?width=500&amp;sharp=1|Weinbar Weimar|https://guide.michelin.com//de/de/thuringen/weimar/restaurant/weinbar-weimar|Weimar|Mediterran, Mediterran|50.9770925|11.3271093
Row417|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ddd6e418-7f3c-45b0-b3b8-55e604d97144.jpg?width=500&amp;sharp=1|Esszimmer im Oberschwäbischen Hof|https://guide.michelin.com//de/de/baden-wurttemberg/schwendi/restaurant/esszimmer-im-oberschwabischen-hof|Schwendi|Marktküche, Marktküche|48.1759407|9.975697
Row418|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e1e9fe8b-4b16-4cd9-a4eb-5a95b510484a.jpg?width=500&amp;sharp=1|Aureus|https://guide.michelin.com//de/de/nordrhein-westfalen/herford/restaurant/aureus|Herford|Moderne Küche, Moderne Küche|52.1242243|8.7068507
Row419|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/da0a0b8a-abc3-4a39-8363-736bf813b827.JPG?width=500&amp;sharp=1|Le comptoir 17|https://guide.michelin.com//de/de/baden-wurttemberg/mannheim/restaurant/le-comptoir-17|Mannheim|Französisch, Französisch|49.4867883|8.4786436
Row420|0|https://d3h1lg3ksw6i6b.cloudfront.net/guide/placeholder/iStock-677785016.jpg|L'arte in cucina|https://guide.michelin.com//de/de/nordrhein-westfalen/dusseldorf/restaurant/l-arte-in-cucina|Düsseldorf|Italienisch, Italienisch|51.237138|6.8621294
Row421|1|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b279c364-1e15-4936-8242-fa1e85613091.jpg?width=500&amp;sharp=1|Friedrich Franz|https://guide.michelin.com//de/de/mecklenburg-vorpommern/bad-doberan/restaurant/friedrich-franz|Bad Doberan|Moderne Küche|54.1437795|11.8423091
Row422|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d1b71687-0be5-4e0a-a2c5-a16e3440d366.jpg?width=500&amp;sharp=1|Zenkichi|https://guide.michelin.com//de/de/berlin-region/berlin/restaurant/zenkichi526964|Berlin|Japanisch|52.5244522|13.3893562
Row423|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/8458cc13-6d0b-4c90-91b0-19cdc9c28068.JPG?width=500&amp;sharp=1|Aldingers|https://guide.michelin.com//de/de/baden-wurttemberg/fellbach/restaurant/aldinger-s|Fellbach|Regional, Regional|48.806266|9.2776278
Row424|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4be44540-f25a-4aec-bf41-d427692b1f7d.jpg?width=500&amp;sharp=1|Bahnhof Nord|https://guide.michelin.com//de/de/nordrhein-westfalen/bottrop/restaurant/bahnhof-nord|Bottrop|International, International|51.5424997|6.9210542
Row425|0|https://d3h1lg3ksw6i6b.cloudfront.net/guide/placeholder/pic_poilist_default_0.jpg|Sänger's Restaurant|https://guide.michelin.com//de/de/hessen/bad-homburg-vor-der-hhe/restaurant/sanger-s-restaurant|Bad Homburg vor der Höhe|Französisch-klassisch, Französisch-klassisch|50.2257815|8.6239633
Row426|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0c7fe800-a8d7-43ff-b05f-a525c2b9f3a4.jpg?width=500&amp;sharp=1|Klebers|https://guide.michelin.com//de/de/baden-wurttemberg/bad-saulgau/restaurant/vinum260918|Bad Saulgau|International, International|48.0151409|9.5011325
Row427|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/42873a72-9913-4687-ab1d-5ad46beacd10.jpg?width=500&amp;sharp=1|Lambertus Kurhaus|https://guide.michelin.com//de/de/hessen/wiesbaden/restaurant/lambertus-kurhaus|Wiesbaden|International, International|50.0852463|8.2471031
Row428|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0194db47-df7c-4ab9-87d0-68c1cb527651.jpg?width=500&amp;sharp=1|Ochsenstube|https://guide.michelin.com//de/de/baden-wurttemberg/villingen-schwenningen/restaurant/ochsenstube|Villingen-Schwenningen|Regional|48.064393|8.528316
Row429|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3994689c-5ad4-4509-a54a-7ce722ace8a8.jpg?width=500&amp;sharp=1|Unter'm Kran|https://guide.michelin.com//de/de/nordrhein-westfalen/schwerte/restaurant/unter-m-kran|Schwerte|Traditionelle Küche|51.4376233|7.5700702
Row430|0|https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f7158805-c430-4f55-b5f1-e3611c30b6fe.jpg?width=500&amp;sharp=1|Bistro|https://guide.michelin.com//de/de/rheinland-pfalz/neuhtten/restaurant/bistro264074|Neuhütten|Regional|49.6425543|7.0113621
